Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,Mac,Player,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1915
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,Player,A Taylor,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1924
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,A Taylor,Mac,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1928
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,Mac,M Smith,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1932
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,M Smith,A Taylor,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1936
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,A Taylor,E Jaime,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1940
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,E Jaime,Mac,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1944
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Catch,Mac,Will L,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1948
2019-06-30 13:56,,Austin Sol,39,O,8,9,Offense,Goal,Will L,Sperling,,,Will L,Player,E Jaime,A Taylor,Sperling,Mac,M Smith,,,,,,,,,,,,,,,,,,,,,,1952
2019-06-30 13:56,,Austin Sol,94,D,8,10,Defense,Pull,,,Sun,7.669,Player,Kelvin,Minch,Trenton,Jaime,Sun,Trautman,,,,,,,,,,,,,,,,,,,,,,1956
2019-06-30 13:56,,Austin Sol,94,D,8,10,Defense,Goal,,,Anonymous,,Player,Kelvin,Minch,Trenton,Jaime,Sun,Trautman,,,,,,,,,,,,,,,,,,,,,,2048
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Catch,M Smith,Thor,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2047
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Catch,Thor,A Taylor,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2056
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Catch,A Taylor,C Olsen,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2060
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Catch,C Olsen,E Jaime,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2064
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Catch,E Jaime,C Olsen,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2068
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Catch,C Olsen,A Taylor,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2072
2019-06-30 13:56,,Austin Sol,31,O,9,10,Offense,Goal,A Taylor,E Jaime,,,Thor,Avello,E Jaime,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2076
2019-06-30 13:56,,Austin Sol,6,D,9,11,Defense,Pull,,,Perivier,7.493,Batson,Brett H,Perivier,Minch,Crowe,Mac,Trautman,,,,,,,,,,,,,,,,,,,,,,2176
2019-06-30 13:56,,Austin Sol,6,D,9,11,Defense,Goal,,,Anonymous,,Batson,Brett H,Perivier,Minch,Crowe,Mac,Trautman,,,,,,,,,,,,,,,,,,,,,,2180
2019-06-30 13:56,,Austin Sol,143,O,10,11,Offense,Catch,M Smith,Player,,,Will L,Player,Avello,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2179
2019-06-30 13:56,,Austin Sol,143,O,10,11,Offense,Catch,Player,M Smith,,,Will L,Player,Avello,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2188
2019-06-30 13:56,,Austin Sol,143,O,10,11,Offense,Catch,M Smith,A Taylor,,,Will L,Player,Avello,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2192
2019-06-30 13:56,,Austin Sol,143,O,10,11,Offense,Catch,A Taylor,M Smith,,,Will L,Player,Avello,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2196
2019-06-30 13:56,,Austin Sol,143,O,10,11,Offense,Catch,M Smith,Avello,,,Will L,Player,Avello,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2304
2019-06-30 13:56,,Austin Sol,143,O,10,11,Offense,Catch,Avello,Sperling,,,Will L,Player,Avello,A Taylor,C Olsen,Sperling,M Smith,,,,,,,,,,,,,,,,,,,,,,2308
